case,document_nr,document_name,document_href,text,log
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],the worker鈥檚 authorization.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"101.The complainant organizations indicate that, although several unions throughout the country filed actions with the national courts and succeeded in suspending the effects of the PM, maintaining the possibility of deducting union dues at source for their members, most of the hearings have not reached the second instance and there is, therefore, no uniform jurisprudential interpretation concerning this issue. Lastly, the complainant organizations indicate that the provisional measures, such as","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"the one in question, are issued as a matter of urgency and are discontinued if the text is not approved by National Congress within a period of 60 days, which may be extended. They indicate that the PM in question ceased to have effect on 28 June 2019 owing to the absence of legal regulation by the Congress, which is why it is no longer in force in the national legal system. The complainant organizations emphasize, however, that the discussion on the prohibition of deducting union contributions","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],at source is ongoing at the national level.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"102.In its communication dated 12 August 2019, the Government sent its observations and indicated that, above all, the relevance and urgency of the adoption of the PM must be understood. The Government recalls that on 13 July 2017, Act No. 13.467 was adopted and indicates that, prior to the entry into force of this Act, union dues were mandatory by law. However, since it has been in force, union dues, formerly known as union taxes, became optional, depending on the prior and express consent of","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"the worker. The Government explains that, although the logic enshrined in this Act, in terms of the need for the prior and express consent of the worker, was well defined in the provisions related to the union dues, there were still issues to be clarified. This included, for example, whether such consent could be given through a general assembly held in the trade union or in the scope of collective bargaining. The Government indicates that the Executive Branch decided to make this logic even","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],more explicit through the PM in question.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"103.The Government cites paragraphs 18 and 19 of the explanatory statement that accompanies the PM, which indicate that: (i) while Act No. 13.467 was in force and the Federal Supreme Court had ruled on the constitutionality of the termination of the mandatory trade union tax, various strategies had been used without respecting the will of the legislator, such as collective bargaining and collective assemblies; and (ii) the prior authorization of the worker to which the Act refers must","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"necessarily be individual, express and written, and the rule or clause establishing the mandatory payment of union dues is null and void, even where it is endorsed by collective bargaining, general assembly or any other means.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"104.The Government indicates that, according to data provided by the Labour Secretariat of the Ministry of the Economy, 1,954 collective instruments containing clauses related to the payment of union dues were deposited in 2018. The Government indicates that workers, both members and non-members of the unions, who had signed these collective agreements were subject to the rules contained in those clauses, even if they had not expressly agreed to any deduction to their remuneration. The","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"Government considers that the countless workers who were to be affected by the deduction of union dues with which they did not agree needed to be protected immediately, and that there was, therefore, an urgent need for a PM to clarify these issues. The Government indicates that the provisions amended by the PM act as an important step in reflecting the will of the Legislative Branch by having approved Act No.聽13.467/2017.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"105.The Government emphasizes that the collective clauses that establish contributions for a union body, in any capacity, making them mandatory for non-unionized workers, are against the right to freedom of association and to organize, guaranteed by the Constitution and, therefore, are null and void, as the contributions may be refunded, by the unions鈥?own means, potentially deducting the respective amounts. The Government considers that the discussion on the compatibility of the Constitution","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"with the imposition of a mandatory contribution, through a collective contract or agreement, on workers who are not members of the respective union, is undeniably important from a legal, economic and social perspective, since it potentially raises the issue for all employees who are not members of unions, and also has an impact on the organization of the Brazilian trade union system and its funding modalities.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"106.The Government mentions that the Federal Supreme Court itself, in binding ruling No. 40, concluded that 鈥渢he contribution referred to in article 8, paragraph IV, of the Federal Constitution, is applicable only to members of the respective trade union鈥? and that the Court determined that the establishment, by accord, collective agreement or standard, of mandatory contributions imposed on non-unionized workers is unconstitutional. The Court considers that the clause contained in an accord,","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"collective agreement or standard establishing a contribution of any kind, to a union body, is a contravention of the freedom protected by the Constitution if non-unionized workers are required to pay it.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"107.The Government considers it necessary to distinguish between the trade union contribution provided for in the Constitution (article 8, final part of paragraph IV) and established by law (section 578 of the CLT) for professional categories and constituting a tax, with a mandatory logo, from the so-called assistance contribution, also known as the assistance fee. It indicates that the aim of the latter is to fund the union鈥檚 assistance activities, mainly in the course of collective bargaining,","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"and does not constitute a tax. It also emphasizes that the bank receipt or electronic equivalent is a logical consequence as it serves to defend those who do not wish to contribute financially to trade union bodies and is therefore a measure that may safeguard the principle of freedom of association enshrined in article 8, paragraph V, of the Federal Constitution of 1988, which provides that no one is obliged to join or remain a member of a trade union.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"108.The Government considers that the provisions presented in the PM only provide greater legal certainty to social actors, especially by emphasizing the need to comply with the principle of freedom of association, without neglecting the necessary interplay with the content of Act No.聽13.467/2017. The Government indicates, however, that the PM ceased to be in force as of 28 June 2019 because the term expired without it having been reviewed in the Legislative Branch.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"109.The Committee notes that the present case concerns PM No. 873, approved by the President of the Republic on 1 March 2019, amending several sections of the CLT and providing that: (i) trade union contributions or fees cannot be deducted at source (the trade union must send a deposit slip to the worker who must pay the contribution at a bank); and (ii) the prior, individual, express and written authorization of the worker for the collection of the trade union dues and any clause setting out","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"otherwise shall be null and void, even if a collective bargaining agreement exists.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"110.The Committee notes that the complainant organizations allege that: (i) the PM, issued without prior consultation with workers鈥?and employers鈥?representatives, will make the collection of union dues extremely difficult and will have an impact on the unions鈥?income generation, thus compromising their sustainability; and ( ii) although several unions filed actions and succeeded in suspending the effects of the PM, maintaining the possibility of deducting union dues at source for their members,","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],most of the hearings have not reached the second instance.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"111.The Committee notes that in this respect the Government indicates that: (i) since the reform introduced by Act No. 13.467/2017, trade union contributions ceased to be mandatory and became optional; (ii) although the above Act refers to the need for the prior and express consent of the worker, questions remained to be clarified, such as whether such consent could be given through a general assembly held in the trade union or in the scope of collective bargaining; (iii) the Executive Branch","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"decided to make this logic more explicit through the PM; (iv) 1,954 collective instruments containing clauses related to the payment of union dues were deposited in 2018 and workers were subject to the rules contained therein, even if they had not expressly agreed to any deduction to their remuneration, and there was an urgent need for a PM to clarify these issues; and (v) the bank receipt or electronic equivalent is a logical consequence as it serves to defend those who do not wish to","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],contribute financially to trade unions.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"112.The Committee, while recalling that the withdrawal of the check-off facility, which could lead to financial difficulties for trade union organizations, is not conducive to the development of harmonious industrial relations and should therefore be avoided and that the issue of the deduction of trade union dues by employers and their transfer to trade unions is a matter which should be dealt with through collective bargaining between employers and all trade unions without legislative","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"obstruction, [see Compilation of decisions and principles of the Freedom of Association Committee, sixth edition, 2018, paragraphs 690 and 701], takes due note that, as indicated by the complainant organizations and the Government, the PM ceased to be in force as of 28 June 2019 and therefore invites the Governing Body to decide that this case is closed and does not call for further examination.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3355 (Brazil),9-Apr-19,"Sindicato dos Trabalhadores do Servicio P煤blico Municipal 
de Campinas y CSPM",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436'],"113.In the light of its foregoing conclusions, the Committee invites the Governing Body to decide that this case does not call for further examination.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4141436, response status: 200"
Case No 3344 (Brazil),3-Dec-18,"la Internacional de Servi莽os P煤blicos (ISP), la Central 脷nica dos Trabalhadores (CUT), la Nova Central Sindical dos Trabalhadores (NCST), la Uni茫o Geral dos Trabalhadores (UGT), la Central dos Sindicatos Brasileiros (CSB), la Central dos Trabalhadores e Trabalhadoras do Brasil (CTB), la For莽a Sindical (FS), la Central Sindical e Popular (CONLUTAS), la Intersindical, la Confedera莽茫o dos Servidores P煤blicos do Brasil, la Confedera莽茫o dos Trabalhadores no Servi莽o P煤blico Federal (CONDSEF), la Confedera莽茫o dos Trabalhadores no Servi莽o P煤blico Municipal (CUT-CONFETAM-CUT), la Confedera莽茫o Nacional dos Trabalhadores em Seguridade Social da CUT, la Federa莽茫o Nacional dos Trabalhadores do Poder Judici谩rio nos Estados FENAJUD, la Federa莽茫o de Sindicatos dos Trabalhadores em Universidades Brasileiras FASUBRA, la Federa莽茫o Nacional dos Urbanit谩rios (FNU) y el Sindicato dos Servidores de Ci锚ncia, Tecnologia, Produ莽茫o e Inova莽茫o em Sa煤de P煤blica (ASFOC-SN)",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4059229'],"288.The complaint is contained in the communication dated 3 December 2018 from Public Services International (PSI), the Single Confederation of Workers (CUT), the New Trade Union Confederation of Workers (NCST), the General Union of Workers (UGT), the Confederation of Brazilian Trade Unions (CSB), the Confederation of Workers of Brazil (CTB), For莽a Sindical (FS), the People鈥檚 Trade Union Confederation (CONLUTAS), Intersindical, the Confederation of Public Servants of Brazil (CSPB), the","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4059229, response status: 200"
Case No 3344 (Brazil),3-Dec-18,"la Internacional de Servi莽os P煤blicos (ISP), la Central 脷nica dos Trabalhadores (CUT), la Nova Central Sindical dos Trabalhadores (NCST), la Uni茫o Geral dos Trabalhadores (UGT), la Central dos Sindicatos Brasileiros (CSB), la Central dos Trabalhadores e Trabalhadoras do Brasil (CTB), la For莽a Sindical (FS), la Central Sindical e Popular (CONLUTAS), la Intersindical, la Confedera莽茫o dos Servidores P煤blicos do Brasil, la Confedera莽茫o dos Trabalhadores no Servi莽o P煤blico Federal (CONDSEF), la Confedera莽茫o dos Trabalhadores no Servi莽o P煤blico Municipal (CUT-CONFETAM-CUT), la Confedera莽茫o Nacional dos Trabalhadores em Seguridade Social da CUT, la Federa莽茫o Nacional dos Trabalhadores do Poder Judici谩rio nos Estados FENAJUD, la Federa莽茫o de Sindicatos dos Trabalhadores em Universidades Brasileiras FASUBRA, la Federa莽茫o Nacional dos Urbanit谩rios (FNU) y el Sindicato dos Servidores de Ci锚ncia, Tecnologia, Produ莽茫o e Inova莽茫o em Sa煤de P煤blica (ASFOC-SN)",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4059229'],"Confederation of Federal Public Service Workers (CONDSEF), the Confederation of Municipal Public Service Workers (CONFETAM/CUT), the National Confederation of CUT Social Security Workers (CNTSS/CUT), the National Federation of State Judiciary Workers (FENAJUD), the Trade Union Federation of Brazilian University Workers (FASUBRA), the National Federation of Urban Service Workers (FNU), and the Trade Union of Employees in Science, Technology, Production and Innovation in Public Health (ASFOC-SN).","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4059229, response status: 200"
Case No 3344 (Brazil),3-Dec-18,"la Internacional de Servi莽os P煤blicos (ISP), la Central 脷nica dos Trabalhadores (CUT), la Nova Central Sindical dos Trabalhadores (NCST), la Uni茫o Geral dos Trabalhadores (UGT), la Central dos Sindicatos Brasileiros (CSB), la Central dos Trabalhadores e Trabalhadoras do Brasil (CTB), la For莽a Sindical (FS), la Central Sindical e Popular (CONLUTAS), la Intersindical, la Confedera莽茫o dos Servidores P煤blicos do Brasil, la Confedera莽茫o dos Trabalhadores no Servi莽o P煤blico Federal (CONDSEF), la Confedera莽茫o dos Trabalhadores no Servi莽o P煤blico Municipal (CUT-CONFETAM-CUT), la Confedera莽茫o Nacional dos Trabalhadores em Seguridade Social da CUT, la Federa莽茫o Nacional dos Trabalhadores do Poder Judici谩rio nos Estados FENAJUD, la Federa莽茫o de Sindicatos dos Trabalhadores em Universidades Brasileiras FASUBRA, la Federa莽茫o Nacional dos Urbanit谩rios (FNU) y el Sindicato dos Servidores de Ci锚ncia, Tecnologia, Produ莽茫o e Inova莽茫o em Sa煤de P煤blica (ASFOC-SN)",['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4059229'],289.The Government sent its observations in a communication dated 5 August 2019.,"Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4059229, response status: 200"
