case,document_nr,document_name,document_href,text,log
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","523.Giving further details, and referring to the auditor鈥檚 report, the Bank鈥檚 management in its report states that:It is not relevant here whether or not the funds available to the union under section 72 of the collective agreement were properly administered.What must be considered here is whether or not, once the Bank鈥檚 General Auditor had established that they were not being administered properly, the criminal charges brought by the Bank constitute an infringement of freedom of association because their purpose, as the complaint has claimed, was to 鈥渄iscredit the union and cause it to lose credibility among the workers [...]鈥? The internal auditors of the State banks, like those of the Banco Popular, are sufficiently independent, even within the Bank鈥檚 own management structure, to ensure that in order to remove them, the approval of the Comptroller General of the Republic is required. That is intended to ensure that they have sufficient autonomy to be able to investigate issues such as the administration of public funds even if administered by their own employer. The General Internal Inspection Act No. 8292 of 31 June 1992 provides that: 鈥淪ection 25. Independence in respect of function and judgement: Officials of the Internal Audit Office shall carry out their functions in full independence in respect of their functions and judgements in relation to the management hierarchy and to other bodies of the administration鈥?It follows that in the event that the general manager of the institution in question does not concur with the report, he or she is not free to refuse to implement it, to order it to be shelved, or to seek changes to it, other than by the procedures established by the Law itself.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","524.The management of the Bank acknowledges, on the other hand, that according to section聽72 of the collective agreement in force, the Bank is required to allocate 0.10 per cent of the annual budget allowed for expenditure on staff services to the development of social, cultural and sports programmes for all workers; for that purpose public funds are made available to the union to allow it to organize events in accordance with the collective agreement. At the time of the events in question, however, the internal auditor鈥檚 report drew attention to certain irregularities on the part of the Secretary-General of SIBANPO in connection with the administration of the public funds in question, on the grounds that approval had been given for the use of public funds remitted under the terms of section 72 of the collective agreement in order to cover costs arising from the union鈥檚 own activities.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","525.In the light of the recommendations made in the internal audit, and in order to allow the appropriate investigation to be carried out with regard to the accounting and monitoring of the administration of public funds, the Bank鈥檚 management lodged a formal criminal complaint with the prosecution service against that union鈥檚 Secretary-General on 12 June 2008. Subsequently, on 7 September 2009, the Criminal Court of the Second Judicial Circuit of San Jos茅, set aside the complaint on the grounds that there was insufficient evidence of any irregularities in the facts referred to by the Bank鈥檚 auditor.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","526.It is clearly the case that the union officials, like any other citizen, must enjoy the presumption of innocence, and must be ensured due process of law and be judged with the minimum delay by an impartial and independent judicial authority. This has been made clear by the Committee on Freedom of Association.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","527.However, the Committee has also indicated that it behoves the Government to show that the measures it has adopted are not motivated by the union鈥檚 activities. The Committee has also stated that union office does not confer legal immunity or other such privileges.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","528.All the above requirements were respected by the Bank鈥檚 management, as the Secretary-General was not denied the rights and guarantees due to her in a criminal case or those covered by the constitutional principle of due process; it is therefore not possible to conclude that there was any violation or infringement of freedom of association.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","529.The allegations made by the union are thus inaccurate in claiming that the Secretary-General鈥檚 trade union rights and freedoms were infringed, since the facts must be seen in context, not in isolation and without taking into account the background and various indicators which appeared to warrant objective investigation by a court of law as an independent body.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","530.As regards the events of 6 July 2007 in the offices of the internal auditor and the board of directors of the Bank, and the criminal charges brought against the Secretary-General of SIBANPO by another Bank employee, the Government states that, according to the general management, the disputes in question are such as would not be welcome to any company or institution, but that they do not come under the managerial remit of the employer. Freedom of opinion and expression are inherent aspects of freedom of association. Those rights must not, however, be regarded as absolute and unlimited. The Committee on Freedom of Association has stated that:The full exercise of trade union rights calls for a free flow of information, opinions and ideas, and to this end workers, employers and their organizations should enjoy freedom of opinion and expression at their meetings, in their publications and in the course of other trade union activities. Nevertheless, in expressing their opinions, trade union organizations should respect the limits of propriety and refrain from the use of insulting language.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","531.In the judgement of the Bank, in a case like this one, the employer could not exercise any form of control on information prior to its dissemination, but can do so once it has been made available.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","532.It should also be noted that the management of the Bank, in its report, drew attention to the fact that the person in this case who initiated the judicial proceedings was another worker, a colleague of the union鈥檚 Secretary-General, rather than the management. From that perspective, it cannot be regarded as a violation of freedom of association, as the worker was seeking redress for what he considered to be an attack on his honour under the terms of national criminal law.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","533.With regard to the specific aspects of this case, the Bank鈥檚 management state that: 鈥?.. in cases of protest demonstrations in the context of labour relations, it is essential to strike the appropriate balance between the right of workers to act freely in defence of their own ideas and opinions, and the mandatory respect, among other things, that is due to the dignity and honour of persons at the workplace鈥?","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","534.To date, as the union has indicated in its complaint, a ruling has been given in these proceedings to the effect that the charges were unfounded and the procedure complied with the applicable constitutional and legal rules.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","535.As regards the reimbursement of certain sums transferred under section 72 of the collective agreement for the period 2008鈥?9, the Government notes that the Bank鈥檚 management in its report stated that SIBANPO was asked to reimburse the funds, a decision based on recommendations made by the Bank鈥檚 internal audit office which must be implemented once endorsed by the director.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","536.In the same vein, the report in question warns the general management of the Bank that: 鈥渦njustified failure to honour internal monitoring obligations by the director and subordinate managers and staff carries administrative liability under the terms of section聽39 of the General Internal Audit Act鈥?","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","537.According to section 39 of the Act in question, managers, subordinate staff and other public officials incur administrative liability if through their actions or omissions they undermine the internal auditing system or fail to take appropriate action to establish, maintain, improve and assess such a system in accordance with the applicable technical regulations.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","538.Similarly, the Act in question stipulates that managers and subordinate staff also incur administrative and civil liability if they obstruct or delay the auditor, deputy auditor and other internal audit office staff in carrying out their tasks,","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","539.It follows from the above that, although the report contains recommendations, if the director of the Bank deems them to be consistent with the Bank鈥檚 own rules and such as to allow the Bank to operate in a financially efficient manner, they must be implemented in accordance with the General Internal Audit Act No. 8292.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","540.Consequently, the actions of the Bank鈥檚 general management were consistent with its obligations, given that the director and other officials are obliged, as public officials, to ensure that public funds are properly administered. That in no way constitutes unfair or discriminatory labour practice by the Bank鈥檚 management, as the complainant organization claims.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","541.In any event, the Government is clear about the need to punish anti-union practices and does not hesitate to apply the full rigour of the law in cases where such acts can be shown to have occurred.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","542.The Government is working on improvements in national legislation in order to safeguard, to a greater extent, respect for the rights of unionized workers, in accordance with the constitutional guarantees of due process and legitimate defence, as has been indicated in its reports submitted in reply to questions regarding Cases Nos 2490 and 2518 that have been before the Committee.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","543.As regards the alleged acts of discrimination against members of SIBANPO鈥檚 Executive Committee by the management of the Bank, the Government states that the union presenting the complaint refers, in general terms, to discrimination by the Bank against members of its Executive Committee, especially in the specific case of the Secretary-General, Ms Oriette Zonta Elizondo, on the grounds referred to in previous paragraphs, and in the case of the union鈥檚 Disputes Secretary, Ms Fressy Chavarr铆a Marchena.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","544.As regards the latter case, the Bank鈥檚 general management states that the official in question is the subject of a disciplinary investigation because of her attendance at a training seminar under the heading: 鈥淭he impact of the financial and economic crisis on human resources strategies in companies鈥? although she was unable to work at the time for health reasons. Nevertheless, in accordance with the views of the Bank鈥檚 general management and for the sake of presenting evidence suggesting a misrepresentation of the facts, some of the management鈥檚 statements are set out below.Firstly, although no one can question the fact that freedom of association is a fundamental right, it is not absolute but subject to certain limits.When the conduct of a trade union representative or member goes beyond what is indispensible to that fundamental right, he or she cannot be protected and consequently must accept the disciplinary liability that may ensue from that conduct.This is the case that concerns us here. Ms Chavarr铆a Marchena requested union leave on 10 March 2009 to attend a training course in her area of activity but was informed on 18聽March by her superiors that leave was not granted because she was required to finish some prior work. Following a further request, explanations were given of the work-related reasons for the refusal. On 26 March, Ms Chavarr铆a reported being incapacitated for health reasons as of that day, and until 2 April, and on 27 March she attended the training course for which she had requested leave.Given these facts, a minimum of reasoning ability would suggested that further scrutiny was warranted in order to corroborate the truth or otherwise of the reported incapacity. Even if her health were known to be poor, the compatibility of the latter with her attendance at the course would be questionable. The Bank decided to report what had happened to the preliminary commission to enable it to ascertain whether or not there was sufficient evidence to justify disciplinary proceedings. The preliminary commission is an internal bipartite body created under the collective agreement concluded with the complainant organization and has the mandate, as its title suggests, of carrying out preliminary investigations into reports of contraventions of labour agreements and standards with a view to determining whether there is insufficient evidence to justify disciplinary proceedings against a Bank employee. Once the commission had been briefed on the case at an ordinary session No. 20-2009 on 17 June 2009, its members decided unanimously to order the establishment of a steering body for proceedings against Ms Chavarr铆a Marchena. The unanimous decision was thus also supported by the vote of the SIBANPO representative, that is, Ms Chavarr铆a鈥檚 own trade union colleague, who was the nominated representative of the complainant organization鈥檚 Secretary-General. That the complainant union should accuse its own representative of an anti-union act is absurd.In addition, on 23 July this year, the Steering Body for the Administrative Proceedings set a date by which Ms Chavarr铆a could submit such evidence as she might consider appropriate for her defence, and she also had the right to attend the hearing accompanied by a union representative. Until such time as the proceedings are concluded, it will not be possible to know with certainty whether there was any misconduct or what the appropriate sanction, if any, would be, but the procedure adopted for the investigation is governed by the General Law on Public Administration, which guarantees citizens due process and the constitutional right of defence.The same procedure applied with regard to the warning issued to Ms Chavarr铆a for reportedly accessing Internet sites unrelated to her work; as was reported in official communication No. DDHO-393-2009 dated 30 April 2009, when the report was received from the Bank鈥檚 Information Technology Department, she was given the opportunity to formulate her defence after the contents of the report referring to her had been passed on, the evidence was examined, and finally the appropriate sanction was imposed, as is the case with any other employee of the Bank who commits the same offence.It is generally understood that with banks, IT security is far more delicate and requires more stringent preventive checks than are considered usual in other forms of economic activity.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","545.The Government concludes by stating that it has been shown that the actions of the management of the Bank and its board of directors was in no way motivated by anti-union considerations, and indeed was based on the recommendations made by the internal audit office, and the administrative and judicial procedures followed under the relevant constitutional and legal provisions. All this, in the view of the general management, was aimed at achieving better internal functioning and more appropriate management of public funds.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","546.In the light of the substantive and legal reasoning set out above, the Government requests that the Committee on Freedom of Association reject the complaint of SIBANPO, given that the actions of the management representatives of the Bank are consistent with the principles of law that prevail in Costa Rica and with the principles and rights ensuing from freedom of association and that the measures taken were not motivated by anti-union reasons.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","547.The Committee observes that in this case the complainant organization alleges that Banco Popular y de Desarrollo Comunal (BPDC), which is a public entity, has been conducting a campaign to undermine and destabilize SIBANPO and its leaders by means of a series of anti-union acts. The Committee observes that many of the alleged incidents have been submitted to the judicial authorities and that the criminal charges brought against the union鈥檚 leaders have been dismissed, namely: (1) a criminal charge against the Secretary-General alleging the use of funds transferred to the union by the Bank for purposes other than those provided for in the collective agreement 鈥?rejected by decision of the judicial authority on 7 September 2009; and (2) a criminal charge brought by the Bank鈥檚 representatives against the same union leader for libel, injury and defamation 鈥?dismissed by the judicial authority in its ruling of 6 October 2008, and again on appeal on 28 August 2009, on the grounds that she was exercising her right as a union leader to express her views on a public matter implicating the Bank. As regards point (1), the Committee notes the statements made by the Bank鈥檚 general management to the effect that the criminal charge against the union鈥檚 Secretary-General was made when the internal audit office found evidence of apparent irregularities perpetrated by the union official in the use of the public funds in question, which had been transferred under section 72 of the collective agreement; unjustified failure to meet the obligations in respect of internal auditing is a matter of administrative responsibility for the employer under the terms of the General Internal Audit Act; the resulting complaint thus has no anti-union objective and was not upheld by the judicial authority. As regards the charge against the same union official for libel, injury and defamation, the Committee notes that according to the Bank鈥檚 management, the charge was made by a colleague of the official in question in an attempt to obtain redress for what he considered to be an attack on his honour, and not by the Bank鈥檚 management, which has confirmed that the charge was rejected by the judicial authority. Taking into account the judicial rulings which did not uphold the two criminal charges in question, the Committee will not pursue its examination of these allegations.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","548.The Committee also notes that the complainant alleges that: (1) between March and April 2009, the Bank demanded the reimbursement of funds that had been transferred to the union to finance social, cultural and sporting activities under the collective agreement; and (2) the Bank decided unilaterally to suspend the transfer of funds scheduled under the collective agreement for the periods of 2008 and 2009. The Committee notes that, according to the Bank鈥檚 management, the reimbursement of these sums by the union was demanded by the Bank as a result of enforceable recommendations made by the internal audit office, and did not constitute discriminatory or unfair practice.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","549.In its latest communication of February 2010, the complainant alleges that the Bank is also demanding repayment of CRC10,617,579 for 2006, an amount which was likewise transferred to the union in accordance with the collective agreement and which SIBANPO states was spent on training activities organized by the union and on social activities in which all the Bank鈥檚 employees took part, whether or not they were union members. The complainant notes that this latter demand totally disregards the decision of the judicial authority on 7 September 2009 rejecting a previous complaint by the Bank against the union鈥檚 Secretary-General for the same reason.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","550.The Committee wishes to point out that, although collective agreements are mandatory, it is not in a position to determine whether each of the payments made by a trade union from funds transferred to it by an employer for training or for social and cultural activities conformed to the rules laid down in the collective agreement. Moreover, the Committee believes that, the constant resort to the courts to resolve disputes between the union and the Bank deriving from the lodging of criminal charges 鈥?even though the charges against the union were dismissed 鈥?has deteriorated relations between the parties concerned, because of the length of the judicial proceedings (two years), and has hampered the normal exercise of trade union rights. The Committee suggests that the complainant organization and the Bank consider the possibility of setting up a joint committee under the collective agreement to verify periodically the legality of the activities financed by funds whose management the collective agreement assigns to the trade union. The Committee requests the Government to pass on this recommendation to the complainant trade union and to the Bank and to keep it informed of any development in this regard.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","551.Regarding the Bank鈥檚 alleged refusal without reason to allow members of the complainant organization to take paid union leave, in violation of the terms of the collective agreement, the Committee notes that, according to SIBANPO, several of its members have been denied leave to carry out training and other activities and that its officials and the members of its electoral committee have likewise been refused leave. The Committee notes that, according to the Bank鈥檚 management, 89.10 per cent of leave requests were granted, and refusals were justified on work-related grounds rather than being for any anti-union motives. The Committee emphasizes in this regard that it is not in a position to verify whether or not in each specific case the Bank鈥檚 refusal to grant trade union leave conformed to the terms of the collective agreement. Consequently, the Committee suggests that disputes over trade union leave provided for in the collective agreement be submitted to a joint committee, which could be presided over by an independent personality so as to ensure that SIBANPO can in practice use its right to union leave under the collective agreement without prejudice to the smooth running of the Bank. The Committee requests the Government to pass on this recommendation to the trade union and to the Bank and to keep it informed of developments.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","552.Regarding the allegations concerning Ms Fressy Chavarr铆a Marchena, until recently SIBANPO鈥檚 Disputes Secretary, the Committee notes that Ms Chavarr铆a has allegedly been the victim of constant harassment at work: questions of her work productivity, denial of leave, several administrative sanctions 鈥?including on one occasion on the basis of evidence obtained illegally by the management 鈥?and initiation of disciplinary proceedings for attending a SIBANPO seminar on the impact of the financial crisis while on sick leave, even though her attendance was funded by the union. The Committee notes the Government鈥檚 statement to the effect that, according to the management of the Bank, the trade union leave requested on 10 March 2009 for the purpose of attending a training course in the worker鈥檚 area of competence could not be granted because the worker in question had to complete some prior work. Subsequently, according to the Bank, she reported sick, but on the following day attended the training course, and administrative proceedings against her were therefore initiated by a unanimous decision of an internal tripartite commission which included a vote in favour of that measure by the representative of the complainant organization, who had been nominated by the union official. The Committee requests the Government to keep it informed of the outcome of the aforementioned administrative proceedings. The Committee also notes that, according to the Bank鈥檚 management, the trade union official in question was given a warning in the context of a procedure which respected the right of defence and had been instituted because the individual concerned had accessed Internet sites unrelated to her work.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
Case No 2746 (Costa Rica),10-Nov-09,"Banco Popular Employees鈥?Union (SIBANPO)
","['f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:4345103', 'f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180']","553.In general terms, the Committee notes that this case refers to a substantial number of disputes between the Bank and the trade union. The Committee trusts that both parties will make an effort to improve the climate of their labour relations and will in the very near future establish the dispute settlement mechanisms suggested in the conclusions outlined above.","Scraping https://www.ilo.org/dyn/normlex/en/f?p=1000:50032:0::NO:50032:P50032_COMPLAINT_TEXT_ID:2912180, response status: 200"
